epoca,mse
606,0.127171
607,0.126092
608,0.125909
609,0.125425
610,0.124573
611,0.124682
612,0.124201
613,0.123368
614,0.123739
615,0.122739
616,0.121978
617,0.121628
618,0.121978
619,0.121104
620,0.120231
621,0.120376
622,0.120082
623,0.119619
624,0.118252
625,0.118648
626,0.118311
627,0.117781
628,0.117218
629,0.116438
630,0.116385
631,0.115923
632,0.115543
633,0.115058
634,0.114304
635,0.113365
636,0.113758
637,0.112508
638,0.112137
639,0.112286
640,0.111539
641,0.111194
642,0.110586
643,0.110599
644,0.110035
645,0.109018
646,0.109204
647,0.108841
648,0.107673
649,0.107907
650,0.107312
651,0.106869
652,0.106273
653,0.105715
654,0.105535
655,0.105235
656,0.104760
657,0.104349
658,0.103168
659,0.103123
660,0.103003
661,0.102229
662,0.101875
663,0.101475
664,0.101080
665,0.100792
666,0.099881
667,0.099978
668,0.099005
669,0.098689
670,0.098776
671,0.097908
672,0.097778
673,0.096666
674,0.096572
675,0.096160
676,0.096085
677,0.095314
678,0.094600
679,0.094297
680,0.094386
681,0.094125
682,0.093603
683,0.092464
684,0.092139
685,0.092347
686,0.091880
687,0.091152
688,0.091057
689,0.090059
690,0.090241
691,0.089299
692,0.089048
693,0.088712
694,0.088105
695,0.087964
696,0.087677
697,0.087097
698,0.086355
699,0.086544
700,0.086145
701,0.085238
702,0.084904
703,0.084966
704,0.084117
705,0.084298
706,0.083612
707,0.083475
708,0.082577
709,0.082357
710,0.081655
711,0.081574
712,0.081164
713,0.080888
714,0.080389
715,0.080199
716,0.079905
717,0.079512
718,0.079156
719,0.078700
720,0.078178
721,0.077824
722,0.077572
723,0.077206
724,0.076711
725,0.076275
726,0.075733
727,0.075640
728,0.075222
729,0.075093
730,0.074501
731,0.074399
732,0.074044
733,0.073486
734,0.072929
735,0.072882
736,0.072227
737,0.072291
738,0.071872
739,0.071452
740,0.071175
741,0.070449
742,0.070146
743,0.070087
744,0.069894
745,0.069359
746,0.069248
747,0.068829
748,0.068543
749,0.068086
750,0.067842
751,0.067413
752,0.066841
753,0.066865
754,0.066172
755,0.065951
756,0.065906
757,0.065565
758,0.065112
759,0.064863
760,0.064274
761,0.064309
762,0.063813
763,0.063415
764,0.063126
765,0.063013
766,0.062637
767,0.062179
768,0.062007
769,0.061864
770,0.061320
771,0.061025
772,0.061008
773,0.060645
774,0.060368
775,0.060071
776,0.059516
